Lv,序号,标记,ジャンル名(タイプ),曲名,bpm,Time,Notes,難易度
41,ee,,スウィングワルツ(EX),CHOCOLATE PHILOSOPHY,220,1:50,832,中(+0.315±0.4)
41,ee,,トライバル(EX),AFRONOVA PRIMEVAL,200,1:40,789,中(-0.277±0.6)
41,ee,,ハイパーJポップ3(H),1/6 billionth,145,1:42,812,中(+0.358±0.4)
41,ee,,K-クラシック(EX),AKUMAJO DRACULA MEDLEY,110～142,1:27,683,強(+0.493±0.6)
41,ee2,,ネジロック(H),螺子之人,100～170,1:38,618,強(+0.651±0.4)
41,ee2,,ハードシャンソン(EX),LOVE IS ORANGE,180,1:44,895,強(+0.823±0.3)
41,ee2,,ハッピーハードコア(EX),LOVE D RIVE,190,1:25,685,弱(-0.727±0.6)
41,ee2,,ビジュアル(H),月光蝶,109～218,1:37,764,中(+0.242±0.4)
42,3,,サウンドトラック(EX),宇宙船 Q-Mex,128,1:28,671,強(+0.459±0.5)
42,7,,ミスティ(EX),platonic love,125,1:55,848,強(+0.487)
42,8,,スペシャルクッキング(H),100sec. kitchen Battle!,88～178,1:37,789,中(+0.128±0.5)
42,8,,メロパンク(H),pure,120～168,1:37,775,中(+0.110±0.4)
42,9,,ハイパンク(EX),cobalt,145～175,1:52,954,強(+0.591±0.4)
42,9,,ポップスアンコール(H),I REALLY WANT TO HURT YOU,135,2:11,820,中(-0.055±0.6)
42,9,,モッズ(H),2tone,170,2:01,738,中(+0.193±0.4)
42,10,,禅ジャズ(H),明鏡止水,290,2:05,1009,強(+0.463±0.5)
42,10,,ヒーリングフュージョン(EX),Atlantic Spotted Dolphin,192,1:56,894,中(-0.352±0.6)
42,10,,ラブフォーチュン(EX),Sabrina,130,1:53,900,中(-0.119±0.3)
42,10,,ロマネスク(EX),ラブ・アコーディオン,186,1:37,788,中(-0.067)
42,11,,オオサカ(H),最強おばちゃん伝説,78～156,1:56,774,中(+0.387±0.6)
42,11,,ハッピーJユーロ(EX),Frost,152,1:30,810,中(-0.128±0.5)
42,11,,メサリミ(EX),D-groove REQ,85～224,2:02,937,強(+0.623±0.5)
42,12,,シンフォニックテクノ(EX),乱,151,2:00,1113,強(+0.605±0.4)
42,12,,ハイパーロッケンローレ(H),エイプリルフールの唄,179,1:59,1053,中(+0.237)
42,12,,ビビッド(H),For Dear～,166～188,1:49,988,中(-0.053)
42,12,,フロウビート(H),CURUS,184～188,1:57,1049,中(+0.206±0.4)
42,12,,ラメント(H),雫,95～210,2:02,1089,強(+0.823±0.3)
42,12,,ロックビリー(H),ススメ！少年！！,274,1:41,794,強(+0.454)
42,13,,格ゲー(EX),Majestic Fire,180,1:59,1100,強(+0.592±0.5)
42,13,,コアダストビート(H),真超深ＴＩＯＮ,177,1:56,1019,弱(-0.605±0.5)
42,13,,スマイルスマッシュ(EX),MILK・CROWN,160,1:41,907,中(+0.055±0.5)
42,13,,チップトロニカ(EX),Opportunity,137,1:58,900,中(+0.024)
42,13,,ハードPf(H),fffff,138,1:42,820,中(+0.141)
42,13,,フライングデュオ(EX),キボウノタネ,145,1:59,1063,中(-0.026±0.6)
42,13,,マンボカヨウ(EX),HOTな夜の㊙ドリンク,248,1:34,753,弱(-0.592±0.4)
42,13,,ランブルローズ(EX),ランブルメドレー,122～192,2:03,959,強(+0.566±0.4)
42,13,,JAM(H),HypArcSin(x),240,2:11,919,中(-0.165±0.5)
42,14,,演説(H),猿の経,106～126,2:01,930,強(+0.628±0.4)
42,14,,応援歌(EX),燃やせ！青春　～ポップン学園応援歌～,140,2:01,1050,強(+0.481)
42,14,,ガールズパンクスタイル(EX),旅立ちの唄,190,1:53,960,中(+0.193±0.4)
42,14,,サイケデリックトランス(H),Psyche Planet-V,150,2:03,999,中(-0.061)
42,14,,サイバーフラメンコ(H),hora de verdad,140～280,1:47,753,中(+0.110±0.4)
42,14,,ソニックブーム(EX),Break on Through,168,1:53,944,中(+0.257±0.4)
42,14,,トランスランス(H),full-consciousness green,158～180,1:51,933,中(-0.206±0.6)
42,14,,フィーバーヒーローエンディング(EX),[わたしのフォーティーン(フィーバー戦士ポップン14EDテーマ)],148～296,1:55,882,弱(-0.566±0.6)
42,15,,ヴィジュアルREMIX(EX),WHITE BIRDS（Mirage Mix）,122,1:48,827,中(+0.387±0.4)
42,15,,ヴェネツィアーニ(EX),Canal Grande,208,1:47,926,強(+0.408±0.4)
42,15,,エレフラッドウェイヴ(H),Aqua,115,1:49,765,弱(-0.826±0.3)
42,15,,ガラージハウス(EX),together 4ever,140,1:50,841,中(-0.103±0.3)
42,15,,フューチャーフュージョン(EX),∞space,160,1:37,664,弱(-0.963±0.4)
42,15,,ボーイズR&B(EX),Always,130,1:50,875,中(-0.358±0.5)
42,15,,ヒップロック4(H),路男,171,2:00,1026,中(-0.232±0.6)
42,15,,ニエンテ(H),neu,199,2:08,999,中(+0.181±0.5)
42,15,,ラテンREMIX(EX),El Pais del sol (GIVE ME MORE SALSA MIX),120,1:47,976,中(-0.144±0.5)
42,16,,亜空間ジャズ(H),Ergosphere,170,1:44,880,強(+0.514±0.5)
42,16,,ヴィジュアル4(H),Desire,184,1:58,738,中(-0.223)
42,16,,クッキーファンタジー(EX),Hearty Party,120～160,1:50,1029,強(+0.592±0.6)
42,16,,スムーズソウル(EX),Runnin' Away,232,1:58,1038,中(-0.067)
42,16,,ニューレイヴポップ(EX),Run To You,140,2:06,1101,中(+0.128±0.5)
42,16,,ボールヅアウトロック(H),プリンシプル,181,1:59,1292,中(-0.055±0.4)
42,16,,マキナ(EX),SigSig,179,2:01,1000,弱(-0.652±0.5)
42,16,,ラヴリーパラダイスチューン(EX),LOVE☆BA☆ZOOKA！,180,1:40,1092,強(+0.682±0.5)
42,17,,アドレッセンス(EX),ピンク,172,1:57,1125,中(-0.121±0.7)
42,17,,ギャラクシヴロック(H),Polaris,180,1:52,879,強(+0.415)
42,17,,コアロック(H),へんたいトリロジー,182,1:58,1251,強(+0.797±0.2)
42,17,,昭和ノワール(H),誰がために陽はのぼる,225,2:05,1031,中(+0.341±0.5)
42,17,,ハッピーハードコア(EX),STAR SHIP☆HERO,190,1:46,1107,強(+0.772±0.3)
42,17,,ハッピーJヴォーグREMIX(EX),Spring Comes Around (In Like a Lion),159,1:50,1050,中(+0.110±0.3)
42,18,,陣旗プログレッシブ(H),風林火山,92～162,1:43,772,強(+0.743±0.3)
42,18,,シンフォニック陣楽(EX),天の峠,126,1:45,961,中(+0.169±0.5)
42,18,[[版]],曇天(EX),曇天,189,1:26,931,強(+0.819±0.2)
42,18,,撫子メタル(H),黒髪乱れし修羅となりて,150,1:58,1006,中(+0.276±0.4)
42,18,,ハッピーキュートロック(EX),starmine-swallowtailmix-,187,1:51,1004,弱(-0.991±0.4)
42,18,,謀叛トランス(H),NOBUNAGA,150,1:56,842,強(+0.771±0.3)
42,18,,メガネ歌謡(EX),ポップミュージック続論,182,2:00,1008,中(-0.103±0.3)
42,19,,イークリニック(EX),Be☆Happy!,168,1:49,1083,中(-0.114±0.5)
42,19,,ネオヴィジュアル(EX),In my story,170,1:49,1070,中(+0.103±0.3)
42,19,,パッショネイトサンバ(EX),SAMBA de ASPEL,145,1:51,1042,中(+0.193±0.5)
42,19,,プログレタンゴ(H),Red Roses,136～170,1:51,896,強(+0.541±0.5)
42,19,,ミクスチャンポン(EX),GIRIGILI門前雀羅,148,1:37,919,強(+0.749±0.4)
42,20,,ヴェラム(H),Eine Haube ～聖地の果てにあるもの～,170,1:50,875,強(+0.823±0.2)
42,20,,ソナチネトロニカ(EX),時を止める魔女,138～252,2:04,884,強(+0.492)
42,20,,ちびっこアイドルREMIX(EX),オトメルンバ♪ L.E.D.-G STYLE MIX,200,2:07,1041,強(+0.955±0.4)
42,20,,チャイナプログレッシヴ(EX),変幻自在,135～180,1:44,979,中(+0.304±0.6)
42,20,,ディーヴァメタル(EX),幻想花,185,1:41,772,中(+0.314±0.5)
42,20,,テクノガールREMIX(EX),魔法的新定義 electromix,135,1:50,858,中(+0.216)
42,20,,トランスコア(H),FLOWER,173,2:00,940,弱(-0.488±0.5)
42,20,,呪エモ?(H),ミサコの日記 (見ちゃダメ！),95～190,2:06,1005,強(+0.826±0.2)
42,20,,バブルガムダンス(EX),Mermaid girl,140,2:03,1105,中(+0.068±0.5)
42,20,,ピラミッドREMIX(H),[永遠という名の媚薬～Pyramid Power・Death Match ver.～],70～225,2:02,822,強(+0.746±0.6)
42,20,,マジカルヒロイン(EX),ラブ☆ゲッター ～ピュアクル♥リップ～,100～152,1:56,1034,中(-0.048±0.6)
42,SP,,アンセム(H),天空の夜明け,150,2:09,853,中(+0.055±0.4)
42,SP,,インボルク(H),生命の焔纏いて,184,2:00,928,中(+0.193±0.4)
42,SP,,エッセンシャリー(H),True Blue,164,2:13,990,強(+0.746±0.4)
42,SP,,エレクトロバロック(H),Amalgamation,166,1:42,842,強(+0.618±0.4)
42,SP,,キャンディレイヴ(EX),Wuv U,173,1:34,864,中(+0.055±0.3)
42,SP,,クリエイター(H),創世ノート,200,1:56,964,強(+0.675±0.3)
42,SP,[[版]],十面相(EX),十面相,173,1:42,992,中(-0.048±0.4)
42,SP,,スペースレクイエム(H),Zirkfied,210,2:09,981,中(-0.073)
42,SP,,ゾディアックオラクル7(H),アストライアの双皿,173,2:04,1005,強(+0.551±0.4)
42,SP,,チャイニーズマインド(EX),悠久神話録 -遥かなる山脈に流れる大河の畔にて-,100～182,1:40,858,中(-0.334±0.5)
42,SP,,ドリームチャンプル(H),Dimensiva Vulnus,120～140,1:56,804,中(-0.220)
42,SP,,トリックポップ(EX),Smiling,160,1:54,967,中(-0.051±0.3)
42,SP,,ニューファンクロック(EX),KARISOME,130,2:00,1030,中(+0.103±0.4)
42,SP,,忍者メタル ポプコネ(H),背水の陣(Kagutsuchi Remix),210,1:58,974,弱(-0.514±0.4)
42,SP,,ノマディックネイション2(H),Esperanza,135,1:52,876,強(+0.580±0.4)
42,SP,,パティスリーポップ(EX),スイーツ・ドリーム,194,1:50,1077,中(-0.055±0.3)
42,SP,,ブラックアルバム(H),OVERHEAT -Type P-,155,1:47,791,弱(-0.566±0.6)
42,SP,,プリズムユーロ(EX),7 colors,156,1:36,924,中(+0.369±0.7)
42,SP,,プログレッシブ(H),Concertino In Blue,103～155,1:42,806,中(+0.051±0.4)
42,SP,,メイドメタル(H),ホーンテッド★メイドランチ,188,,959,中(-0.223)
42,SP,,リグレッツフィーリング(EX),スマイル・リプレイ,175,1:58,1124,中(+0.024±0.6)
42,LT,,アンサーソング(EX),キモチコネクト,150,1:56,957,弱(-0.821±0.3)
42,LT,,エフェメラル(H),Innocence,120～180,1:47,916,強(+0.811±0.4)
42,LT,,エモリアル(EX),そこに或るヒカリ,192,1:56,1066,強(+0.874±0.5)
42,LT,,オキナワッショイ(H),Peragro,190,,804,中(+0.063)
42,LT,,キューティーテクノポップ2(EX),Kaleidoscopic,168,1:47,942,中(+0.110±0.3)
42,LT,,クリムゾン(H),暴レ焔,164,1:52,879,強(+0.507±0.5)
42,LT,,ゴシックナイトメア(H),ZADAMGA,180,2:00,961,強(+0.715±0.4)
42,LT,,コスモヴィジュアル(EX),空に抗い堕つるとも,160,1:43,942,強(+0.513±0.6)
42,LT,,スカーレットLIVE(EX),紅焔(Live Version),175,2:20,1282,強(+0.770±0.3)
42,LT,,スッポコチップニャーン(H),ムーニャポヨポヨスッポコニャーゴ,180,1:52,924,中(-0.119±0.5)
42,LT,,ダークオーラ(H),Metamorphose,201,1:57,1097,強(+0.579±0.4)
42,LT,,ダークネス4(EX),終末の序曲～オワリノハジマリ～,150,1:39,926,弱(-0.700±0.4)
42,LT,,たまごのことがよくわかる(H),[たまごの物理科学的 及び調理特性に関しての調査、そしてその考察],107～160,1:55,904,中(+0.220±0.4)
42,LT,,ディアマイシスター(EX),ツーマンライブ,174,1:51,1044,中(-0.241±0.7)
42,LT,,トランセンデンタルエチュード(H),DIAVOLO,160,1:47,902,中(-0.172±0.8)
42,LT,,にゃんこスウィング(EX),neko*neko,123,2:02,936,弱(-0.514±0.4)
42,LT,[[版]],脳漿炸裂ガール(EX),脳漿炸裂ガール,155,1:42,853,弱(-0.441±0.5)
42,LT,,ハードコア授業(H),徹頭徹尾Thrive at Perfect Fourth,178,1:48,904,中(-0.048±0.4)
42,LT,,ハイテンションギャルラップ(EX),都会征服Girls☆,70～140,1:50,1023,中(-0.257±0.6)
42,LT,,ハイドロコア(H),海神,159,2:02,864,弱(-0.720±0.4)
42,LT,,ヒーリングポップ(EX),Element of SPADA,170,2:06,1083,弱(-0.731±0.3)
42,LT,,ヒップロック6(H),火風陸空,180,1:47,884,中(-0.051±0.4)
42,LT,,90'sサマーポップ(EX),ヘイ！ヘイ！Bay～ボクらの夏にサマー☆ウェイヴ～,50～168,1:51,1060,中(-0.137±0.5)
42,écl,,アパショナード(H),El venenciador,156～162,1:57,877,強(+0.483±0.7)
42,écl,,オービタリック音頭(H),ON-DO,210,1:46,872,中(+0.123±0.7)
42,écl,,カオティックテンポ(H),混乱少女♥そふらんちゃん!!,32～259,,820,中(-0.057)
42,écl,,カントン2(EX),只要有你在,150,1:56,970,弱(-0.441±0.4)
42,écl,,ギャラクティックマーチ(H),MADSPEED狂信道,240～300,1:50,933,中(-0.181±0.6)
42,écl,,コラージュトーン(H),コルトーン,168～182,2:00,930,強(+0.523±0.6)
42,écl,,シュガーコースターポップ(EX),Sugar Coaster Girl,195,1:59,1021,中(+0.070±0.6)
42,écl,,ゾディアックパラレル13(H),trideca,148,1:57,893,強(+0.637±0.6)
42,écl,,ダブステ演歌(EX),ダブステ列島恋物語,74～148,1:53,715,強(+0.555±0.4)
42,écl,,電波ソング(EX),パ→ピ→プ→Yeah!,160,1:45,946,中(-0.154±0.7)
42,écl,,撫子メタル(H),黒髪乱れし修羅となりて～凛 edition～,150,2:01,1032,強(+0.746±0.5)
42,écl,,ハードアートコア(H),Grand Chariot,191,1:57,971,弱(-0.559±0.4)
42,écl,,ハイスピードラブ一首(H),恋歌疾風！かるたクイーンいろは,120～168,2:02,1076,中(+0.213±0.6)
42,écl,,パワーダンプ(H),激走！！ヤング☆ダンプ！,180,2:01,1028,強(+0.758±0.6)
42,écl,,ビーストナイトメア(H),CHERNOBOG,200,1:57,890,中(-0.320±0.6)
42,écl,,ファンキーナイトフィーバー(EX),Re:Unite the Night,137,2:00,921,中(-0.032±0.7)
42,écl,[[版]],待チ人ハ来ズ。(EX),待チ人ハ来ズ。,160,2:07,989,中(-0.355±0.7)
42,écl,[[版]],ラブラドライト(EX),ラブラドライト,190,1:55,910,弱(-0.461±0.4)
42,écl,,ラブリーフューチャー(EX),Subdued Color Pop,176,1:52,856,中(-0.138±0.6)
42,écl,,リスク+バキューム(H),Triple Counter,216,2:02,944,弱(-0.489±0.5)
42,écl,,リズミンポップ(EX),Rhythm in Pocket,126～143,1:42,923,中(+0.169±0.6)
42,écl,,レヴェラチューン(H),Fate No.23,195,,874,強(+0.473)
42,écl,,90's レミニセンス(EX),Engagement,135,1:48,1000,中(+0.320±0.4)
42,うさ,,玄兎ノ舞(H),玄兎ノ舞,180,1:52,916,中(-0.314±0.8)
42,うさ,,乞い祈みの撫子(H),乞い祈みの撫子,176,1:57,910,中(-0.293±0.8)
42,うさ,,人妖絵巻其の三「鴉天狗」～ 鞍馬のHAYATE ～(H),人妖絵巻其の三「鴉天狗」～ 鞍馬のHAYATE ～,185,1:59,994,弱(-0.769±0.5)
42,うさ,,願いのカケラ(EX),願いのカケラ,138,1:53,971,強(+0.667±0.6)
42,うさ,,風鈴花火(EX),風鈴花火,150,1:55,1036,弱(-0.752±0.6)
42,うさ,,未完成ノ蒸氣驅動乙女(H),未完成ノ蒸氣驅動乙女,170,1:53,853,強(+0.603±0.5)
42,うさ,,メトロポリタン飛行(EX),メトロポリタン飛行,132,1:56,1027,強(+0.761±0.4)
42,うさ,,夢を絆ぐ亜麻色(EX),夢を絆ぐ亜麻色,164,2:00,933,中(+0.386±0.5)
42,うさ,,ランデブー・ピュア(EX),ランデブー・ピュア,177,1:55,958,弱(-0.740±0.4)
42,うさ,,霊魂爆砕 -SOUL EXPLOSION-(H),霊魂爆砕 -SOUL EXPLOSION,163,1:52,914,中(+0.192±0.6)
42,うさ,,BARRIER(EX),BARRIER,180,2:04,995,弱(-0.566±0.5)
42,うさ,,forever under construction(H),forever under construction,170,1:47,897,中(+0.231±0.6)
42,うさ,,FuturePANIC!(EX),FuturePANIC!,170,1:57,1100,強(+0.800±0.4)
42,うさ,,INF-B《L-aste-R》(H),INF-B《L-aste-R》,197,1:52,801,弱(-0.664±0.5)
42,うさ,,Monkshood(H),Monkshood,170,1:55,854,弱(-0.582±0.6)
42,うさ,,Phlox(H),Phlox,185,1:52,1029,強(+0.554±0.7)
42,うさ,,Puberty Dysthymia(H),Puberty Dysthymia,67～210,1:51,850,強(+0.682±0.4)
42,うさ,,Sky High(H),Sky High,153,2:05,931,弱(-0.513±0.6)
42,うさ,,Spangles(H),Spangles,130,1:38,760,中(+0.092)
42,うさ,,,Spiral Clouds(H),Spiral Clouds,155,1:55,849
42,うさ,,white night story(EX),white night story,188,1:49,983,中(-0.020±0.5)
42,pe,,アリスサイド・キャスリング(EX),アリスサイド・キャスリング,115,,873,強(+0.645±0.4)
42,pe,,おーまい！らぶりー！すうぃーてぃ！だーりん！(DANCERUSH Style)(EX),[おーまい！らぶりー！すうぃーてぃ！だーりん！(DANCERUSH Style)],135,1:55,1037,弱(-0.418±0.6)
42,pe,,限界食堂(H),限界食堂,101～202,2:10,959,中(+0.223±0.4)
42,pe,[[版]],ゴーストルール(EX),ゴーストルール,210,1:55,1093,強(+0.720±0.4)
42,pe,,最小三倍完全数(H),最小三倍完全数,220,1:48,821,中(-0.162±0.6)
42,pe,,たぶん、キスくらいしてる(EX),たぶん、キスくらいしてる,154,2:00,995,強(+0.922±0.5)
42,pe,[[版]],ナマステ☆ダンシング(EX),ナマステ☆ダンシング,135,1:30,862,強(+0.453±0.7)
42,pe,,西馬込交通曲(H),西馬込交通曲,80～380,2:00,972,弱(-0.669±0.5)
42,pe,,ハイパーロッケンローレ(UPPER)(H),エイプリルフールの唄,179,1:57,1028,中(+0.163±0.7)
42,pe,,ヒカリユリイカ(EX),ヒカリユリイカ,140,1:56,942,中(-0.038±0.4)
42,pe,,プログレ(UPPER)(H),子供の落書き帳,280,1:30,764,強(+0.906±0.5)
42,pe,,放課後コンチェルティーノ～私だけの部室狂騒曲(H),放課後コンチェルティーノ～私だけの部室狂騒曲,190～208,,964,強(+0.614±0.4)
42,pe,,星屑の夜果て(H),星屑の夜果て,174,2:06,1055,中(+0.386±0.5)
42,pe,[[版]],モザイクロール(EX),モザイクロール,145,1:57,1043,中(+0.219±0.4)
42,pe,,ラブキラ☆スプラッシュ(EX),ラブキラ☆スプラッシュ,152,,996,中(-0.265±0.6)
42,pe,,ANNIVERSARY ∴∵∴ ←↓↑→(H),ANNIVERSARY ∴∵∴ ←↓↑→,180,1:59,879,中(-0.256±0.6)
42,pe,[[版]],Bad Apple!! feat. nomico(EX),Bad Apple!! feat. nomico,138,1:53,1027,中(+0.264±0.6)
42,pe,,Be blossom!!(EX),Be blossom!!,147,2:00,991,中(+0.287±0.4)
42,pe,,,CARTOON☆RagHour(H),CARTOON☆RagHour,160,,902
42,pe,,Celsus II(H),Celsus II,180,,1021,弱(-0.678±0.5)
42,pe,[[版]],Heartbeat Blast(EX),Heartbeat Blast,206,,823,強(+0.756±0.5)
42,pe,,Lachryma《Re:Queen'M》(H),Lachryma《Re:Queen'M》,236,1:59,840,中(-0.144±0.7)
42,pe,,♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix)(H),[♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix)],194,2:06,999,中(-0.017)
42,pe,,nostos(UPPER)(H),nostos,86〜144,2:12,890,中(+0.112±0.4)
42,pe,,Visterhv(H),Visterhv,191,,981,強(+0.869±0.3)
42,pe,,zeeros(H),zeeros,146〜187,2:03,931,強(+0.466±0.7)
42,pe,[[版]],*ハロー、プラネット。(EX),*ハロー、プラネット。,150,1:58,942,中(-0.077±0.6)
42,解,,アジアンコンチェルトREMIX(UPPER)(H),鳳凰 ～Chinese Phoenix Mix～,160,2:00,905,強(+0.680±0.4)
42,解,,ヴァイオリンプログレッシブ(UPPER)(H),ポルターガイスト,128,1:31,774,中(+0.080±0.4)
42,解,,極悪の華(H),極悪の華,167～176,,1057,中(+0.367±0.7)
42,解,,沈まない月のように(EX),沈まない月のように,136,,1023,弱(-0.629±0.4)
42,解,,純真可憐デザイア(EX),純真可憐デザイア,182,,1087,強(+0.773±0.4)
42,解,,水晶塔のオルカ(H),水晶塔のオルカ,66～152,,965,中(+0.073±0.6)
42,解,,スーパー戦湯ババンバーン(H),スーパー戦湯ババンバーン,187,,1040,強(+0.907±0.5)
42,解,,青天ノ霹レキ(H),青天ノ霹レキ,185,,1017,弱(-0.800±0.3)
42,解,,世界の果てに約束の凱歌を(H),世界の果てに約束の凱歌を,192～195,,1024,強(+0.514±0.6)
42,解,,世界の果てに約束の凱歌を-pop'n ver.-(H),世界の果てに約束の凱歌を-pop'n ver.-,200,,937,中(+0.333±0.4)
42,解,[[版]],ティーラプソディ(UPPER)(H),Russian Caravan Rhapsody,158,1:53,930,強(+0.414±0.6)
42,解,,天空ジオグラフィ(H),天空ジオグラフィ,128,,936,強(+0.500±0.4)
42,解,,バッドエンド・シンドローム(H),バッドエンド・シンドローム,126,,1023,弱(-0.462±0.4)
42,解,,ハラショー！おにぎりサーカス団☆(H),ハラショー！おにぎりサーカス団☆,185,,1022,中(+0.334±0.5)
42,解,,ホピタスコピラ(H),ホピタスコピラ,192,,866,強(+0.481±0.5)
42,解,,龍王の霊廟(Mausoleum Of The Primal Dragon)(H),[龍王の霊廟(Mausoleum Of The Primal Dragon)],144,,989,中(-0.218±0.4)
42,解,,煉獄事変(H),煉獄事変,280,,859,中(+0.400±0.5)
42,解,,７７７ -chip sambass arrange-(EX),７７７ -chip sambass arrange-,178,,1014,強(+0.813±0.5)
42,解,,Alia Dimensiva(H),Alia Dimensiva,94～141,,938,強(+0.985±0.2)
42,解,,Ancient Heritage(H),Ancient Heritage,150,,897,中(-0.327±0.4)
42,解,,Homesick Pt.2&3 -kudo version-(EX),Homesick Pt.2&3 -kudo version-,178,,964,中(-0.114±0.4)
42,解,,KETER(H),KETER,83～153,,932,中(+0.000±0.5)
42,解,,Majestaria(H),Majestaria,147,,974,強(+0.533±0.5)
42,解,,On dish or maindish?(H),On dish or maindish?,208,,990,中(+0.300±0.7)
42,解,,Swinging Skulls(H),Swinging Skulls,250,,995,中(-0.237±0.5)
42,解,[[版]],↑↑↓↓←→←→BA(EX),↑↑↓↓←→←→BA,124,,983,中(+0.257±0.7)
42,UL,,イマココ！この瞬間(EX),イマココ！この瞬間,152,,1080,中(-0.243±0.7)
42,UL,,エモーショナルデュオ(UPPER)(H),カタルシスの月,200,1:54,965,中(+0.141±0.5)
